"","TB_USCH","TB_USJP","M3_USCH","M3_USJP","M3_USUK","UN_USCH","UN_USJP","UN_USUK","M1_USCH","M1_USJP","M1_USUK","CPI_USCH","CPI_USJP","CPI_USUK","EX_UKUS","EX_JPUS","EX_CHUS","T_CH","T_JP","T_US","T_UK","rwPred1_JPUS","rwPred1_UKUS","rwPred1_CHUS","rwPred3_JPUS","rwPred3_UKUS","rwPred3_CHUS","rwPred6_JPUS","rwPred6_UKUS","rwPred6_CHUS","rwPred12_JPUS","rwPred12_UKUS","rwPred12_CHUS","strPred1_JPUS","strPred1_UKUS","strPred1_CHUS","strPred3_JPUS","strPred3_UKUS","strPred3_CHUS","strPred6_JPUS","strPred6_UKUS","strPred6_CHUS","strPred12_JPUS","strPred12_UKUS","strPred12_CHUS","varPred1_JPUS","varPred1_UKUS","varPred1_CHUS","varPred3_JPUS","varPred3_UKUS","varPred3_CHUS","varPred6_JPUS","varPred6_UKUS","varPred6_CHUS","varPred12_JPUS","varPred12_UKUS","varPred12_CHUS"
"1993-09-01",-0.247397228612666,0.0618927215037398,-0.0472611242755814,0.0190152389615237,-0.0214245753193025,-0.0929468827029325,-0.0654665717029323,-0.0154665717029329,-0.0383649665370831,0.0421448956920125,0.00671552040033818,0.0402271195682151,0.0585812673773893,-0.2039187326226,-0.0197382440441869,0.0284642412844438,-0.0420032513761044,-205951099.422355,-79496975.745708,-704347656.25,-170019342.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993-10-01",0.233147023592493,0.073953583912757,0.0166366268077818,0.020005463549283,0.0146470273607788,0.133256212937076,-0.021605793437924,0.359644206562076,0.0165860169911856,0.0376710176729949,0.0236823322091193,0.245404241358573,0.45186460781294,0.195614607812927,0.0170344828446609,0.0228261182480878,0.0254080979089529,120371390.139901,578676863.720254,321981250,33722477.34375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993-11-01",0.206267274423509,-0.0949826775518081,0.0265998634638926,0.0134903226348326,0.0119473277764126,-0.314248951563384,-0.310351456500885,-0.204101456500885,0.0401449776463976,0.0152873210277014,0.00671809670536971,0.304813738468054,0.257036599695393,0.319536599695398,0.0122223036202616,0.00639242158789965,0.0292406146726374,37710167.7438567,-1001876388.51468,-335416406.25,18317665.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993-12-01",-0.0687167106457329,0.0175722898630095,-0.0257064637629889,-0.00115708456541852,-0.0160624926339528,-0.0396942564008974,-0.215136747900897,-0.00888674790089722,-0.0289796009083636,-0.0267559584835442,-0.0178982832671735,-0.0340892407405042,-0.125480925418861,0.0807690745811454,-0.00106266129333359,0.0113965841478872,-0.01749352939425,-234043668.129078,-312495317.325181,218689843.75,-203623686.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-01-01",-0.07256987617755,-0.0186361234843356,-0.00850447594625359,0.00548489029830179,0.000895728886254776,0.379180593565324,0.435311276252824,0.185311276252824,0.0109680688292173,0.0348117254606375,-0.00202372536753503,-0.0221601503360671,-0.253132132927106,-0.284382132927111,-0.00259632812066993,0.00480672807525639,0.000518222563151247,44302638.065749,118449779.618596,1282866406.25,34331095.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-02-01",0.213022813253878,0.250439821552141,-0.0368693140348033,-0.059093771585889,-0.00881059977719145,-0.0663853882492721,-0.193374844374272,-0.0121248443742711,-0.0239555753881928,-0.0460803742600926,-0.00815015371701078,-0.125902515720097,-0.193851891425569,0.0248981085744284,0.00125862236874278,-0.0495909872015692,-0.0208958167071484,98674288.3771591,-564118436.278801,-1010785937.5,141223367.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-03-01",-0.0425078913899352,-0.0386383473688006,-0.0299276220512654,-0.0252717668698716,-0.0166406056968498,-0.0276260320811329,-0.0525852807686323,0.0286647192313665,-0.0230016138981586,-0.0281967924882331,-0.0109155283999531,0.0294052608437587,-0.27881684119706,-0.0600668411970564,-0.0186547241832299,-0.0161769431095482,-0.0268918878224378,73095276.5741307,348348267.91956,-507897656.25,-227293887.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-04-01",0.308414538078685,0.0658995013377818,0.00307089633777347,-0.0229164738799212,0.0172818012696494,-0.0973689813836497,0.0693253312413507,-0.0119246687586498,0.0165410724657056,-0.00263588068469645,0.0148615968150176,0.10735470756264,0.19188539218707,-0.101864607812929,0.00828896929725238,-0.0148548254293991,0.0029327778762444,177872836.282896,1032251471.17122,529784375,413884929.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-05-01",0.387331034243986,0.160181754347701,-0.0135737067290693,0.00974030278127835,-0.0179211603830249,-0.284974722275508,-0.386053269275507,-0.148553269275507,-0.0181975635627136,0.00484402041858956,-0.0175661314946218,0.505420365251392,0.0285111669205498,0.0472611669205563,-0.0155634050250013,0.00696413406055901,-0.0131119788800095,56851560.9519215,-729189692.112656,286784375,-355234135.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-06-01",-0.184207514672908,-0.433883675793922,-0.0314777575460425,-0.0118337796439756,-0.00785206810375305,0.0255255585551101,0.0290729149301101,0.0853229149301091,-0.0349404830682405,0.00693357605217004,0.0202999436004121,0.0516369751037438,0.258697424657353,0.114947424657349,-0.0121248393221656,-0.00613254327036566,-0.0278519740690542,-198525953.590801,-585774275.075258,-993082031.25,-210149949.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-07-01",-0.395859059659621,0.173800385660424,-0.0211855103729506,-0.0449090835966455,-0.00456632079755903,0.0815251924859745,-0.160911234139026,-0.079661234139025,-0.00885393987325345,-0.0470533807216404,-0.00862479345676515,-0.129351332860695,0.176471307965195,0.263971307965192,-0.00679473083652135,-0.0387468747465861,-0.0317288963635498,49415670.0996268,1386879796.15092,455157812.5,-314082856.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-08-01",0.353701717174937,-0.0261496009213151,0.00128487595370008,0.0125686263418709,0.000986307904657258,0.0341374963903577,-0.118686788859643,0.0250632111403573,0.00599309841072548,0.016305922266157,-0.00990962178992638,-0.0530758215886471,-0.131439516996694,-0.0564395169966927,0.00383194822776937,0.0147795471036813,0.00333856603685294,55115876.7054219,5463023.03744745,-138935937.5,-112932239.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-09-01",0.016460489135021,0.0930698606585333,-0.0176284819702299,-0.0062352644273409,-0.0194411586075574,-0.0375924809402042,-0.0851396989402038,-0.0351396989402043,-0.0212914748044624,-0.00399596160520499,0.00929186182440889,-0.00762572528279248,-0.0992276661589124,0.03827233384109,-0.0129687503274717,-0.000563297022882159,-0.0105928538136671,-119990238.335382,18491088.6980176,-122722656.25,119838470.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-10-01",0.240823124993528,0.131412177111462,-0.0113266400994432,0.00614189931039388,-0.0159079985787522,0.024566398129587,-0.122075306245413,0.159174693754587,-9.89945731166841e-05,0.0185345827686765,-0.0197498262533355,0.17309267977357,-0.35909072450497,0.0846592754950337,-0.0232387020119205,0.00495569001076462,-0.0111741745755306,-61427095.2668675,-466558917.469016,632231250,-26799235.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-11-01",0.0932774918475671,-0.0948767209156511,0.0132696098840051,-0.00669616483969282,0.00634482138316739,-0.177474752341805,-0.186589983279305,-0.180339983279306,-0.00108281454904868,0.000151706003320706,0.0069383939291856,0.234499608896049,0.0992276661588991,0.0617276661588817,0.00857242436813751,-0.00472558999162409,0.0167670834617187,48693146.3311341,-431229623.548735,-727291406.25,710537978.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994-12-01",0.369639835389627,0.107820202422965,0.02265454764713,0.00425077057441769,0.0159744275057607,-0.0462341571770667,-0.161215916677067,0.0450340833229345,0.0147928757143037,-0.0236011625857908,0.0250848025131796,0.0908392322424967,0.274519074581145,-0.019230925418849,0.0253816836615539,0.0142706616884233,0.0305179021172981,1056974.85843697,1104572037.39039,300939843.75,-800952886.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-01-01",-0.223616811534151,-0.178982128142666,-0.0299723056349672,-0.0106980444712548,-0.00379004183846154,0.269680693534554,0.216368339222054,0.366368339222053,-0.0340506245712582,0.00845506248415862,-0.00670726132090738,-0.463133552960362,-0.0687500000000081,-0.200000000000007,-0.0120751282073457,-0.0131689983062557,-0.0376511784703307,205534957.577036,-1266321062.34039,-314883593.75,-403277804.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-02-01",-0.177137635101594,-0.148836346228285,-0.0220133107915648,-0.023028842309049,-0.0117614067126328,-0.149182420853432,-0.222531116978432,-0.141281116978431,-0.0170563737369347,-0.0142248360750119,-0.0284036579939406,-0.520414480511083,0.148339175038136,0.0670891750381366,-0.00590595273454944,-0.017813384359735,-0.0221544440985138,83425476.8921042,-1013456534.91644,-665535937.5,28213904.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-03-01",-0.466747660360863,-0.120329243491959,-0.0874485477905873,-0.0903594170748372,-0.0375007534062917,0.0863475811338371,0.0798878494463377,0.161137849446337,-0.0943871624426176,-0.097242998082566,-0.0546625455559895,-0.024263295568951,0.221183158802933,-0.160066841197058,-0.0278855772942142,-0.0866033377119473,-0.0903950595796987,-86855881.3924115,518967874.209233,-415647656.25,1046289800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-04-01",-0.617217982207049,0.104908160331861,-0.026829060402489,-0.084491058324226,0.00794840547743103,0.435019702014901,0.4167621296399,0.4355121296399,-0.0265443828775469,-0.076160033963923,0.0179665394321527,0.204410200926337,0.218458591577781,0.124708591577771,-0.00259370173080797,-0.07784007682001,-0.0315631516633806,61046456.754833,878732377.613296,519659375,177012167.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-05-01",0.580227507615145,-0.0274544818052878,0.0272175770430072,0.0298839201624193,0.015296023948761,-0.0740255333014976,-0.0817859953014974,-0.0442859953014968,0.00727728556337404,0.0111185782533931,-0.00080258282033796,0.209053906294979,0.0128932998477302,0.0316432998477367,0.0115611497658075,0.0212308176445636,0.031770209079868,-129007306.1124,-263569477.298569,-336715625,-151164573.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-01",-0.689519923155092,-0.193888035248848,-0.000741687548991621,0.00525478738188645,0.00230250603542581,-0.00434445885656987,-0.12357635948157,0.0326736405184302,-0.0191287661062918,5.21941816136184e-05,0.0176133650896078,-0.0724002578396501,-0.125684708269834,-0.0694347082698341,-0.00225592770936017,0.000140635880151174,-0.00829068555714955,-51447011.3280173,748146309.317503,-1009332031.25,140205250.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-07-01",-0.0104766799850132,0.136086545579508,0.00512892154052613,0.0382601450907611,-0.00185309547620105,0.130237607200224,0.0483801995752242,-0.0703698004247754,0.00384038071238435,0.0201199825366225,-0.0142807797978122,-0.252696098195281,0.107707042110904,-0.104792957889097,0.00629712865166584,0.033982591835139,0.00170348364733758,17150290.6224063,496305105.398238,-636467187.5,-90613606.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-08-01",0.222290427561114,0.0418526606249832,0.0406489756968569,0.0832038966357767,0.0169738242896889,0.00305360898851703,-0.215864098261483,0.0278859017385165,0.0268917395037591,0.0689062660141897,-0.0252943673310282,-0.0762360457191611,0.0841783500760784,-0.0408216499239229,0.0188820849984333,0.0803609517466999,0.0420317878436334,-61313017.130961,291357902.529635,-954435937.5,-202128526.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-09-01",-0.0684115830950923,0.00705140547100727,0.00219933308843889,0.061545955765913,0.00320986971995163,0.0591034223427571,0.0394711493427571,0.0894711493427574,0.000164324452922804,0.0523491157736808,0.00689288959782575,-0.0912608436427926,-0.44141873262249,-0.203918732622493,0.00740046647995608,0.070665269702807,0.00391489920646767,134769825.764857,1351745302.42208,-320222656.25,174616270.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-10-01",-0.22989547818385,0.0570938277212297,-0.0309257562895295,0.015492516497088,-0.00865794706949585,-0.110895469298714,-0.0258040396737141,-0.0445540396737148,-0.049134340461487,0.000177981816964268,-0.00799112988808703,0.367001658169367,0.60967354134932,0.253423541349326,-0.00988176297074557,0.012144916002719,-0.0276603085425064,-72494578.3632601,-1091200918.23379,-38893750,-791974460.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-11-01",0.200638186740056,-0.0248659346240203,-0.0107224023514767,0.00520776777054177,0.00481366581241471,-0.0091383847290944,-0.233597612666595,0.0726523873334061,-0.0302962791701356,-0.00400556057389934,0.0086410817621636,0.168949545870971,-0.0273455332317991,0.0351544667682062,0.00761526524223812,0.00928031952259101,-0.00869080855669294,-23663819.3515984,-581367437.729155,-117291406.25,204917503.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-12-01",-0.0122920711305132,-0.162629963349236,0.0147417548698257,-0.0158883956935847,-0.0121771976690608,-0.00137818410210644,-0.0514735756021066,-0.0452235756021074,0.0167843468806597,-0.0396298601916452,0.00484094657235312,0.00859552090039495,-0.0676719918824538,-0.161421991882459,0.0201831427899492,-0.00819367676177374,0.0219605116348326,170965778.815925,1564301858.75807,1371939843.75,37713150.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-01-01",0.0839438824161969,0.1015791353559,0.000756264293584996,0.036319734119747,-0.0106081645556642,0.135311791318984,0.195315887006484,0.345315887006485,-0.00247489217556374,0.0263753994264977,-0.00111056967400702,0.0342496167562305,0.157823199390798,0.0265731993907852,0.00569792815867517,0.0285909054331039,0.0108803193490426,-44699480.6631176,127418124.958013,-889758593.75,224282232.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-02-01",-0.108623106076882,-0.128784305582619,0.000199383130545794,-0.000205025632677325,-0.0179746199478745,-0.249671719092053,-0.0150605422170525,-0.233810542217053,-0.0160860809624095,-0.00731868681115655,-0.0208199263263107,0.0873803029129077,0.00614810857453296,-0.0751018914254664,-0.0122570512773186,-0.00202079619657747,0.00194719879187817,-90872934.3594122,-849959662.475761,-1315660937.5,-185299820.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-03-01",0.108446734906473,0.280834154837584,-0.0158475450535827,-0.00710080370552735,0.000541025411013862,0.00876249346959765,0.206673177782097,-0.0120768222179026,-0.0279964770460868,-0.0100122118956301,-0.00563212587245343,-0.0025425536142416,0.0477563581936415,0.0665063581936418,-0.00429452711886062,-0.00335304430117822,-0.00863916617691236,77844008.1114032,2097314605.47474,972477343.75,438272175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-04-01",0.137177998990462,-0.00399799575428089,0.0122441839722414,0.00681246709852279,0.0061186503118682,-0.0168819987850893,-0.0540730271600893,0.0646769728399104,0.0168524907737213,0.0143229614823177,0.00140757330842067,0.234277376658118,-0.039350341958543,0.166899658041472,0.00912865418508241,0.0124314917554616,0.0148968937107363,-14943657.4594528,-248864116.392746,308534375,103900542.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-05-01",0.127725692091275,-0.0401702695755084,0.0370357220650452,-0.00136428290613444,0.00361824545424172,-0.00406188262465763,-0.130341632624658,-0.0928416326246576,0.0432437607106753,-0.0153891195648035,0.00408108296674925,0.371450982551206,0.0128932998476592,0.0316432998476515,-0.000369301382009437,-0.00366036926178742,0.0340372226358877,-80609838.1695947,-611647752.603745,-1039090625,39350239.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-06-01",0.346871969365942,0.0264576373839351,0.00399364700612637,0.0231009322509939,-0.0197941089665483,-0.32709452789656,-0.257860077521559,-0.301610077521559,0.00220748579576457,0.0254210976983242,-0.0301106926960855,-0.155092825101864,-0.0100668411970481,-0.153816841197052,-0.0148784435272782,0.0300808019934759,0.00391457634226241,9884043.83757874,342069552.86682,945792968.75,-232333374.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-07-01",0.0218490820599173,-0.0258060136419411,-0.0162618371354903,0.0128046683092375,-0.00882637713635614,0.189458215128564,0.258957678503564,0.440207678503564,-0.0273328886302997,-0.000359514380123382,-0.00379527666302759,-0.0600310654444716,-0.165719758498297,0.221780241501711,-0.000819793696490521,0.00399231915441145,-0.0163360178009088,-39994680.8210637,-458832207.62764,-462842187.5,-405343181.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-08-01",-0.176470278769627,-0.147105249722516,-0.0155258087135379,-0.0176843064299061,0.00186947162358186,-0.352242879122452,-0.302215368372453,-0.158465368372453,-0.0203984549958505,-0.0263757799242075,0.0044556091573329,-0.0675413698060701,0.241987283612593,-0.183012716387419,0.00291641902821758,-0.0125053821662746,-0.0164019452681811,151133850.704801,473598256.791964,166814062.5,-114968639.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-09-01",0.185573974603695,0.243617094676253,0.0321694499900158,0.0351505060502662,-0.00851894072500903,0.0107818400002166,0.128432556000217,0.0784325560002169,0.0109694051674631,0.0217483272053096,-0.040456025897242,0.0175702983167203,-0.157036599695398,-0.119536599695389,-0.00363685614177844,0.0301373691242326,0.0375728551501134,-4528595.04992902,76734340.3695874,-1012847656.25,-372754442.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-10-01",-0.298440565700708,-0.198699645622604,0.0309138890943865,0.036890530781702,-0.00402267155528491,-0.143939676233084,-0.0265352756080835,-0.0452852756080838,0.0133623738430391,0.0227205004535731,0.000739208413406356,0.124002361078363,0.10967354134932,0.0534235413493236,-0.0149987618104686,0.0315505576254498,0.0274296738134401,-138033709.987629,-1427808228.0862,-728393750,147984414.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-11-01",-0.23607064166516,0.0350262866020559,0.000696214007475549,-0.00912965185009984,-0.0675880183672699,-0.0111663001673352,0.152205764895165,0.458455764895165,-0.00748259301525223,-0.0107366928877377,-0.0567510351026965,0.437895117029155,0.141418732622593,0.10391873262259,-0.0489904063158327,-0.00261580067285827,0.00581021900292396,90592988.9290527,317071645.461519,1897333593.75,340392628.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996-12-01",0.151534328719456,-0.0225339530573989,0.0536716475667141,0.0117154750877673,0.0218321426097037,-0.150100558652887,-0.0861063861528875,0.120143613847112,0.0458677740032458,-0.0122654045389363,0.00313370484110331,0.00397567982630642,-0.125480925418846,0.0807690745811454,0.00504102033606758,0.00758980128382036,0.0464640287543052,314895256.394619,661017820.640883,612439843.75,-672762286.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-01-01",0.454492382989013,0.261500548164123,0.0254198902143725,0.0311005934281674,-0.0154391209627547,-0.139769233775625,0.0800762189118747,0.430076218911875,0.0179554991024518,0.0259032774885479,-0.00752051175138635,-0.180629853126871,-0.0109410664636225,-0.0421910664636127,0.00132466808237011,0.0249062903559709,0.0407422559170473,-100204697.066693,142246182.26917,-1462133593.75,292816932.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-02-01",0.162057583748627,-0.238629184374643,0.0272525636140482,0.043695274796381,0.00493563083218307,-0.130180483593293,-0.113682266718292,0.167567733281707,0.0185070629357045,0.0386468906565018,-0.00150324063822493,0.072372984360217,0.0061481085744477,0.124898108574451,0.0124780705071801,0.0395673708916511,0.0335667207955905,-171390692.819898,-83615153.7675095,-2161660937.5,427254567.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-03-01",-0.112966757781991,0.130695382414219,0.0107974356849168,-0.00399920826045363,0.00599955604374713,0.00768086049924763,0.214833460811747,0.0960834608117476,0.00738021540437939,-0.0168091087995017,-0.0171863386152016,0.120192950825149,-0.0210079076605574,-0.00225790766057132,-0.00021437238859982,-0.00632138888469735,-0.00159509464171374,37730182.7966287,-1289142653.10058,264602343.75,206152687.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-04-01",0.0048832315739446,0.0260397027595979,-0.00479650526650621,0.0193378379947433,0.00196341055174809,-0.0791827967175299,-0.108070689092529,0.010679310907471,-0.0226565140809116,0.0225321728725021,-0.0249067790715776,0.0657118832350294,-1.60811460781293,0.098135392187074,-0.0103313443752256,0.0236715337553629,-0.0045081779879826,-23541486.8486874,-1151763071.08574,-47840625,-4938370.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
