"","TB_USCH","TB_USJP","M3_USCH","M3_USJP","M3_USUK","UN_USCH","UN_USJP","UN_USUK","M1_USCH","M1_USJP","M1_USUK","CPI_USCH","CPI_USJP","CPI_USUK","T_USCH","T_USJP","T_USUK","EX_UKUS","EX_JPUS","EX_CHUS"
"1989-06-01",0.179960793492891,8.12818460643044,2.96740322317137,-0.186689389206862,1.87816918832163,4.81994238742374,3.08072255742374,-0.519277442576261,-18.3028888716184,-20.9111354190992,-19.5821496033874,-20.6448323999125,-36.5408865186885,1.3591134813115,27.8684860444139,26.9911871254909,24.773192656253,-0.44018854416655,4.9696806518898,0.535849888670726
"1989-07-01",-0.252178613107303,7.85763202871304,2.93192347247671,-0.210390275454639,1.83479386922981,4.77521057006996,3.02859390006996,-0.47140609993004,-18.3106308165878,-20.9190943578733,-19.6198259263376,-20.3566572139902,-36.3143133192978,1.4856866807022,28.5823068024158,27.6964405266347,25.2343226212189,-0.486614895050932,4.94466641715404,0.487413690755332
"1989-08-01",-0.181903041252633,7.87779979814143,2.95226812096164,-0.202313006417512,1.84347657780894,4.7155391824536,2.9622105924536,-0.437789407546401,-18.2952655744017,-20.9005466209974,-19.6108972286863,-20.514081743567,-36.1299311863706,1.4700688136294,29.2957773100214,28.3062747330668,25.7186635218895,-0.466685630771789,4.95219511797342,0.507118761834664
"1989-09-01",-0.218694414799003,7.72834838353898,2.96037730571783,-0.185934384627661,1.8384803959294,4.85534333282389,3.09658007282389,-0.203419927176109,-18.3063329745186,-20.8864446485122,-19.6235061305703,-20.6632539813504,-36.6611669205163,1.2388330794837,29.8973186510427,28.9923656473693,26.1486309698417,-0.452030577255485,4.97721638455081,0.522714668158404
"1989-10-01",-1.21780885780886,7.61436126427236,2.92764102671882,-0.206154703133542,1.81965316598718,4.85700092548607,3.09395252548607,-0.206047474513929,-18.3203676438997,-20.8615608720404,-19.6246121799558,-20.7002159458443,-37.1080205217347,1.0919794782653,30.6839988002276,29.691526455855,26.7905691940687,-0.462097457674638,4.95728163299617,0.48870270667822
"1989-11-01",-1.30993822966212,7.66459840609527,2.92091226687264,-0.202472358069979,1.82847087996789,4.97519021854388,3.20908450854388,0.00908450854388043,-18.3465816627528,-20.8402876043201,-19.6105642113812,-21.424388751811,-36.081447322344,1.018552677656,31.4153417681129,30.2970652225288,27.4043230251453,-0.452730300575279,4.96657403102814,0.481746906265323
"1989-12-01",-1.60116154532704,7.60462504784772,2.88729326695804,-0.235713426909395,1.79869448504326,4.92124819607403,3.25299584607403,0.0529958460740296,-18.3596276725722,-20.9029734739901,-19.6193915807091,-21.8880222115871,-36.0970651894168,1.0029348105832,31.8505745001461,30.8451718269371,27.8977830917956,-0.4678137331727,4.96762340350296,0.450183501796429
"1990-01-01",-1.88224052718287,7.61135504500907,2.85975985046368,-0.212748154736673,1.76548005906388,4.97846219901816,3.13042666901816,0.13042666901816,-18.3484481398274,-20.8716025269047,-19.6399893255799,-21.7814094620254,-35.9485813253902,1.3514186746098,32.4691962568554,31.2689281497282,28.2973080869006,-0.501502296305107,4.97660890704276,0.417064243951516
"1990-02-01",-1.89774447207474,7.71149489475144,2.84507185968465,-0.216321292122366,1.73292197448129,4.97133153053582,3.22061247053582,0.12061247053582,-18.3647956613562,-20.8927460945743,-19.6914095097299,-21.7732500846464,-35.7954349266086,1.1045650733914,32.858972627921,31.7399904997131,28.5462800781957,-0.528331497895656,4.98150304086974,0.397365729851515
"1990-03-01",-1.74118152382211,7.87291077711434,2.86186185982028,-0.174645076103815,1.75009454583703,4.88475850068545,3.23162700068545,0.0316270006854502,-18.3442977111159,-20.8835827128982,-19.6766006999999,-21.7389008215121,-35.8000974613635,1.1999025386365,33.2586703473158,32.3017614610476,28.6987557246303,-0.485200076127018,5.03245027433634,0.414292696710844
"1990-04-01",-2.06452172743172,7.73738580297945,2.84815025396748,-0.154465004653201,1.74189017993408,5.09427595815277,3.34067636815277,0.34067636815277,-18.3190068982067,-20.8295474743065,-19.6532691319515,-21.8109525919065,-36.5157153284364,-0.0157153284364,33.6707450280094,32.7279049454774,28.8930797750058,-0.492987465636111,5.06549336046083,0.396491633309056
"1990-05-01",-2.4586195238766,7.70645116560777,2.79680911838878,-0.172484820508011,1.70321742341967,5.01367309541288,3.36316426541288,0.26316426541288,-18.3997081031841,-20.8457898268166,-19.7124298334681,-22.0549905904103,-36.7891421290456,-0.489142129045597,34.1372058094966,33.1704281561905,29.2076553790953,-0.517244975568174,5.03723892505575,0.350516016623148
"1990-06-01",-2.31912280701754,7.69637511654523,2.80757074599466,-0.194905452368932,1.67010872304981,4.88128812209557,3.03912295209557,0.0391229520955703,-18.3966749034821,-20.8191330451539,-19.7403362923502,-21.8662945344816,-36.1938046638005,-0.393804663800502,34.5670021765808,33.7268329342944,29.4036133871828,-0.536668793723509,5.03497467357545,0.354171813720614
"1990-07-01",-2.67158287848319,7.58532462870581,2.79591902894617,-0.22073541217669,1.62042559753057,5.09898745903321,3.37172743903321,0.27172743903321,-18.3763315876938,-20.8690266011288,-19.7789117527808,-21.6931059640838,-35.7828493314826,-0.182849331482601,35.2849981665613,34.4121349207152,29.8755330426485,-0.593216341934896,5.00421137148363,0.331028876955147
"1990-08-01",-3.47841847659835,7.41495342155107,2.73335418026344,-0.226788466132309,1.56987088748756,5.22991424584001,3.62517959584001,0.32517959584001,-18.4295745483084,-20.8387939449927,-19.8141156753653,-22.0068488312642,-35.6765565339195,-0.176556533919502,35.9684213570692,35.0047158765903,30.4209707483714,-0.642537862733403,4.99356305589294,0.268193395867919
"1990-09-01",-3.52836177213253,7.3199105753013,2.71646303397432,-0.307105057960012,1.56353455794548,5.37620945048525,3.70233247048525,0.302332470485251,-18.4595567951969,-20.9158187660831,-19.8275120399098,-21.9111718013167,-35.9124548028201,-0.212454802820105,36.5789177181767,35.6922185095536,30.9374241600365,-0.630952576966828,4.93044063043355,0.267657920620853
"1990-10-01",-3.07340770791075,7.12717291877748,2.69867347920436,-0.362408308200994,1.53409460687078,5.35862839976791,3.72333733976791,0.22333733976791,-18.4807502722563,-20.9548832874314,-19.8539477720297,-22.0481130627828,-36.5749262711114,-0.374926271111406,37.3898324147034,36.3459271615982,31.6605861186673,-0.665570412789711,4.86438256540353,0.248265340087989
"1990-11-01",-3.03626859734267,7.0170484965039,2.67342980570693,-0.365396321961466,1.51294693291757,5.63365453324404,4.14326750324404,0.343267503244039,-18.5191578515181,-20.9460921557357,-19.8667797563295,-22.605416412792,-36.2483530717206,-0.448353071720597,38.132194653863,36.8870534643434,32.3830857485331,-0.675085037741537,4.86148155319304,0.228648371948655
"1990-12-01",-3.45197752458249,6.69854775224253,2.68021673737512,-0.355893252990754,1.53563613282834,5.73589207279916,4.29559593279916,0.29559593279916,-18.5199404850616,-20.9944854585458,-19.8275168981179,-22.6011428055221,-36.1483530717206,-0.548353071720598,38.5444235005736,37.3777074749313,32.8509583926477,-0.653314280058222,4.89701109846371,0.247953230222784
"1991-01-01",-3.87910335063709,6.17848872015115,2.68199690492991,-0.332907843499157,1.53824880593019,5.73204185140384,4.34681612140384,0.14681612140384,-18.4868596407239,-20.9641199766996,-19.8206102615168,-22.9051522953767,-36.4108245400119,-0.210824540011899,39.0118299862138,37.7174601472333,33.1115389543616,-0.65990058676631,4.89558801284889,0.240118655520171
"1991-02-01",-3.4253921955065,5.89748292805499,2.68734144117037,-0.356126024850909,1.52851030891224,5.95799951617851,4.63194280617851,0.13194280617851,-18.4910581281438,-20.9682071024135,-19.848213653328,-23.6129776868308,-36.1264424070847,-0.326442407084706,39.2730539736096,38.1109999725669,33.2952045942962,-0.675034125133018,4.87164751864321,0.237835100057199
"1991-03-01",-2.39579106193419,5.86960307657146,2.77858323567155,-0.322751190956694,1.59061175435874,6.08895676552424,4.72424283552424,-0.0757571644757604,-18.3806843908036,-20.9566457386638,-19.7903433118628,-23.5410188308511,-36.4420602741576,-0.542060274157599,39.3629230194183,38.5433779986992,33.1987183515499,-0.599605436151581,4.92279957743202,0.330597873428613
"1991-04-01",-2.10748315855268,5.60952234913323,2.81166386233133,-0.313946515375743,1.63337171245717,5.92750562546899,4.62498605546899,-0.37501394453101,-18.3302306915718,-20.9347101545139,-19.7213243145131,-23.6499428872253,-36.9576781412304,-1.65767814123041,39.5613359904801,38.956243670807,33.3524199978547,-0.559444344668437,4.9208032153926,0.364573666732088
"1991-05-01",-1.90928777274599,5.41984714422761,2.81481609408556,-0.309680193849072,1.63501767707881,6.07348150059574,4.93405154059574,-0.365948459404261,-18.3484370644682,-20.9304003443795,-19.7398617388404,-24.1622723567348,-37.188913875376,-1.988913875376,39.8349776539317,39.3093303847885,33.5251892980509,-0.544531156231162,4.92885964129586,0.376654026254045
"1991-06-01",-1.45752173628816,5.5302855149466,2.86992561769064,-0.317749673595785,1.67419517565245,5.93298336783352,4.75832548783352,-0.64167451216648,-18.2850347260798,-20.9206627528426,-19.6922618076109,-24.3276445476575,-36.7201496095217,-2.1201496095217,40.0784226030276,39.783289300266,33.6296946118184,-0.500593453199742,4.93983722278754,0.425071637747083
"1991-07-01",-1.17020993475874,5.54065442936951,2.88387239966223,-0.330609127096491,1.67724339229469,5.7798041525362,4.6733215225362,-0.9266784774638,-18.2419338646478,-20.9465172719021,-19.6684640560839,-24.2714880999548,-36.5357674765945,-1.8357674765945,40.5939164866323,40.3999586815825,34.094954618346,-0.501562856486806,4.92602104170635,0.437028372564283
"1991-08-01",-1.29456417340964,5.29036293894592,2.86694946592996,-0.345835168377523,1.65748089126908,5.78444461754089,4.75101710754089,-1.04898289245911,-18.2548049096267,-20.9232186437668,-19.6768297923479,-24.5279974505636,-36.5670032107402,-2.2670032107402,41.0768744961652,40.9583803513565,34.4641746457956,-0.521231296479871,4.91863988104399,0.418776122167837
"1991-09-01",-1.33272579882456,5.17962010282987,2.83188937810418,-0.370228498165069,1.61964996615138,5.71408604643054,4.76042272643054,-1.23957727356946,-18.297815449098,-20.9506350657336,-19.7322770709086,-24.4339683829242,-36.4138568119586,-2.2138568119586,41.5564818717813,41.6746728761443,34.8516916338289,-0.54609623784791,4.90007238051407,0.392244769937309
"1991-10-01",-1.73484946891279,4.94853097330245,2.82475881560162,-0.393866825353172,1.62942070078169,5.74225118952988,4.97821647952988,-1.22178352047012,-18.2958720143264,-20.9491241534538,-19.6928516846419,-24.4224363460166,-37.3294746790315,-2.4294746790315,42.1567047113449,42.3532385834563,35.3875290821138,-0.544124994166917,4.87345764289558,0.39075747923589
"1991-11-01",-2.46536938946195,4.5220927224044,2.79685083039081,-0.410775064594677,1.59698438164524,5.70184188452252,5.04139090452252,-1.25860909547748,-18.3346550038675,-20.9525297060862,-19.7189273904287,-25.2434594011149,-37.3607104131771,-2.3607104131771,42.5098090808134,42.8364629388454,35.6283298145883,-0.57638861994975,4.86470043843445,0.361025466675991
"1991-12-01",-3.28474557921328,4.03162121845212,2.74859748368615,-0.438327045985112,1.57127043478879,5.81429155068649,5.17324162068649,-1.12675837931351,-18.3713474560798,-21.0401303838401,-19.7201178732373,-25.0032909932176,-36.9185193467135,-2.5185193467135,42.9012243869056,43.5153877408314,36.1654982203916,-0.602784740479554,4.85233881006436,0.326061085320896
"1992-01-01",-3.23753828620272,3.76488162893129,2.77354811354958,-0.441597813490347,1.58008404791244,5.67952054182696,5.17126439182696,-1.22873560817304,-18.3152247354755,-21.0037718756337,-19.697734910372,-25.3101923910256,-36.6341372137864,-2.2341372137864,43.285038507928,43.9082463375848,36.355505316376,-0.592774206413158,4.83199814154146,0.339254077995768
"1992-02-01",-2.84910102328137,3.80549696199419,2.81360226610187,-0.429685476098108,1.60022431418694,5.77636178169317,5.51053946169317,-1.18946053830683,-18.2808102684951,-20.9544023956566,-19.6827473110145,-25.695653738398,-36.3231818814684,-2.3231818814684,43.4223457438352,44.4262806161665,36.3305681443341,-0.575376644825438,4.84967514906247,0.375761628734722
"1992-03-01",-2.72427719623692,4.00683794624074,2.84950872877926,-0.392710125472473,1.62132045497072,5.56933171746836,5.35121813746836,-1.34878186253164,-18.2242672706329,-20.9538795862189,-19.6696122213366,-25.6461977704957,-36.5278444162233,-2.3278444162233,43.6463349377692,45.0349157056597,36.4116511447442,-0.544531156231162,4.88931626417421,0.411712220868631
"1992-04-01",-2.54195735158615,3.72269721692832,2.84369962748211,-0.387381359824722,1.60273898326371,5.31825489788844,5.35025529788844,-1.54974470211156,-18.1940794608584,-20.9161254071305,-19.6611364187902,-25.6964839596782,-37.4434622832961,-2.9434622832961,44.0329106576858,45.5809992748891,36.6356057083112,-0.56338012250088,4.89439731422622,0.418315520086984
"1992-05-01",-2.6958871671027,3.60211920074022,2.81587547527753,-0.421897262068736,1.56702277857275,5.40122213189614,5.48464315189614,-1.41535684810386,-18.2179289284647,-20.9371220948586,-19.7040959593117,-25.8349257220795,-37.459080150369,-3.259080150369,44.4041421327369,46.141924418709,36.8789389254465,-0.59305056402166,4.87344770190301,0.399245808294247
"1992-06-01",-2.97859649122807,3.6312541047262,2.77553862438989,-0.444389912963921,1.53488946708198,5.43901374911871,5.68096774911871,-1.21903225088129,-18.2639884193332,-20.9450443262979,-19.7306565531109,-25.9607902743592,-37.148124818051,-3.048124818051,44.8750353149022,46.8097013222822,37.1784292350447,-0.61793860296219,4.84289097127353,0.354171813720614
"1992-07-01",-3.99011987712595,3.18103629836585,2.71951248988732,-0.46262526735272,1.50131923392007,5.12495950562647,5.53713987562647,-1.46286012437353,-18.2741556987113,-20.9550046960599,-19.736203091801,-25.5780987974211,-36.2215516186603,-2.7215516186603,45.5630469279654,47.6201288911171,37.7081932178768,-0.651126551297333,4.83534257703034,0.288706547497969
"1992-08-01",-4.34339194817214,3.10511704731801,2.69545722727986,-0.452490412849265,1.49372519662462,4.96132760816756,5.55501824816756,-1.54498175183244,-18.2932792447661,-20.923370006213,-19.7260074628979,-25.6312639509549,-36.3527873528059,-2.6527873528059,46.2709168997076,48.3527118931849,38.1525012020963,-0.664439016423202,4.83811356178045,0.259745453758758
"1992-09-01",-3.52974960876369,2.88437940825487,2.67430057743876,-0.490216211986983,1.53389626503662,4.76333476022059,5.44225137022059,-1.65774862977941,-18.34134198991,-20.9431585154642,-19.7000706460355,-25.56278037662,-36.6840230869516,-2.6840230869516,46.9509428907639,49.282824246011,38.7494513042122,-0.613291955310481,4.80890010633724,0.245296355955343
"1992-10-01",-2.27054037644202,2.83407671509641,2.70567521143117,-0.503507976224434,1.63575158086974,4.33613992892481,5.19168721892481,-2.10831278107519,-18.2993620483065,-20.9149706333526,-19.5780082578961,-25.4754614964824,-36.5730677546336,-2.6730677546336,47.6563924599319,50.1544860497878,39.3438687398608,-0.502531320941171,4.797154903693,0.275811899881294
"1992-11-01",-1.39032747883283,3.10464481756539,2.77569307017332,-0.475266401178473,1.71561190292929,4.25138574297358,5.16774938297358,-2.13225061702642,-18.2294141173606,-20.8784324303639,-19.494701127804,-26.2117113455922,-36.2886856217065,-2.5886856217065,48.2975755172374,50.8407378568551,39.8499749937099,-0.423174041888938,4.819313355105,0.357044875505612
"1992-12-01",-1.25288838877558,3.19467770711112,2.76066093220069,-0.499550121998432,1.70355645178303,4.07169619496992,5.13913286496992,-2.36086713503008,-18.2396829281129,-20.9579710366909,-19.4660485042789,-26.1612744591361,-36.3308766881701,-2.7308766881701,48.8064518538233,51.6247690295279,40.3890710852904,-0.438899884194402,4.82061134992989,0.351994005420192
"1993-01-01",-0.600920536076892,2.97487063296243,2.79319864292952,-0.4882615651889,1.71543944369307,3.69875385145538,4.92201049145538,-2.57798950854462,-18.1949622629419,-20.9048425023547,-19.4480512286207,-26.3071124048468,-35.935539222925,-2.235539222925,49.2554203459831,52.1060918444032,40.7430889325172,-0.426900388828229,4.82825933582257,0.3902837861125
"1993-02-01",-0.608015548820661,2.91025828195711,2.81650724003399,-0.527814945582175,1.77117567222367,3.48589162610303,4.78056787610303,-2.61943212389697,-18.1882976997854,-20.9224537241545,-19.4157735289248,-26.6512290865382,-35.824583890607,-2.324583890607,49.6675641853918,52.8083130384533,41.0493655943328,-0.364295831070094,4.79380096438621,0.417261917987675
"1993-03-01",-0.555195317637775,2.92962696146043,2.80771274507699,-0.566286330610211,1.75019197236215,3.16854895810714,4.75227892810714,-2.74772107189286,-18.2057891900576,-20.9865087431383,-19.4461004421211,-26.9037116774659,-35.8136285582891,-2.4136285582891,50.2768570271072,53.7511674026693,41.5762881559349,-0.37960014191311,4.76232264168906,0.419104993812199
"1993-04-01",-0.753535858620453,2.84879218655759,2.76630608672874,-0.606559705766578,1.69852012206612,3.01464923105511,4.79992455105511,-2.70007544894489,-18.2203616429041,-21.0085720989993,-19.4734986448336,-27.0008055382857,-36.3448642924347,-2.6448642924347,50.869410050294,54.554115170129,42.0256285740281,-0.434829716738068,4.72216535580412,0.378367940223797
"1993-05-01",-0.63211252068395,2.93839464216126,2.7662720629923,-0.619369362039507,1.6938688587796,2.80381631450949,4.59252670450949,-2.60747329549051,-18.235655400395,-21.031244064586,-19.490294639246,-26.9679054650285,-36.3604821595076,-2.7604821595076,51.3475923550795,55.1601151309678,42.3397463183603,-0.436769957936577,4.70359369616418,0.371839380458504
"1993-06-01",-0.417033651567472,3.04780504562813,2.7893004395503,-0.65755761244532,1.7159847300711,2.57249553692992,4.55097026692992,-2.64902973307008,-18.2166504034557,-21.0247766976579,-19.4602087781844,-26.8610620473804,-36.1761000265804,-2.6761000265804,52.1735528011446,56.078715851385,43.0563379503474,-0.41091688678641,4.67667004568572,0.389945296450128
"1993-07-01",-0.307197464844524,3.01786267055679,2.81317171015113,-0.659286997906445,1.71677427107144,2.27055517627744,4.41047110627744,-2.68952889372256,-18.1512485454901,-21.0295360652466,-19.4422693240236,-26.8066977874587,-36.4761000265804,-2.4761000265804,53.0882032156122,57.1287467925688,43.7973147979297,-0.402460599087866,4.67926972953486,0.415217399550843
"1993-08-01",-0.407769611118535,2.99702500843252,2.80062544218681,-0.687361397933426,1.71924536669894,2.03819539402953,4.30035023402953,-2.79964976597047,-18.1635522423612,-21.0388824159697,-19.4443533740777,-27.0704623318046,-36.507335760726,-2.607335760726,53.9061083465688,57.9471067880139,44.5688370166132,-0.399715276127557,4.64212872697362,0.403195868664121
"1993-09-01",-0.716619658722324,2.93457018152059,2.74199933049513,-0.678890136743391,1.69489179592552,1.9001459884022,4.2394466584022,-2.8605533415978,-18.2252765327331,-21.0064891236783,-19.4641093455967,-26.8897236449233,-36.4807625613353,-2.7807625613353,54.7920336296232,59.0066079790757,45.3933454732607,-0.421863253917801,4.65941970643034,0.349388461887759
"1993-10-01",-0.444523281596452,3.00477854606616,2.74898292312672,-0.661526309704236,1.70756501944562,1.98969866467025,4.16644458467025,-2.63355541532975,-18.2293167002225,-20.9705793669098,-19.4341212684033,-26.7022715346396,-36.1276161625538,-2.5276161625538,55.7348960361923,60.0063777624057,46.2476412788202,-0.406997267086241,4.67301573288316,0.366862870326222
"1993-11-01",-0.113307502171153,3.08489939884961,2.78190261368483,-0.639307188940855,1.71965722434833,1.70363786504716,3.78632842504716,-2.81367157495284,-18.1984760416667,-20.9486664882017,-19.4301805420343,-26.541313940559,-35.5854250960902,-2.28542509609019,56.5502655806641,60.7932753348433,46.9762836740109,-0.392582482277151,4.68098705428954,0.403396302939053
"1993-12-01",-0.281533415334153,3.04517918717531,2.75644675022957,-0.643720626127532,1.70849446602691,1.61940665672094,3.68243543672094,-2.81756456327906,-18.2091263655609,-21.0145927652421,-19.4240434845512,-26.6513344812051,-35.6854250960902,-2.4854250960902,57.0555173411371,61.6465350969451,47.4996492400451,-0.3996482227866,4.6996891437679,0.380762495467793
"1994-01-01",-0.315732536015221,2.96538246523961,2.74877619259872,-0.614909159507057,1.70798845453629,1.77357071727788,3.79868311727788,-2.70131688272212,-18.20926005437,-20.9671815454955,-19.4424315281263,-26.5857331071218,-35.6166608302358,-2.3166608302358,57.7224655207771,62.2849030735845,48.0212084879577,-0.400318553955285,4.7134997895389,0.386350244248482
"1994-02-01",0.0162203913491243,3.23467560542647,2.72266204257921,-0.671796805205027,1.70174152581802,1.75565522153484,3.63491590153484,-2.66508409846516,-18.2363026569157,-21.0019355156692,-19.458797021653,-26.7330650819667,-35.4057054979179,-2.30570549791791,58.4125574135886,63.1616102536849,48.6344018967313,-0.391501401090778,4.66627563336586,0.376036297417352
"1994-03-01",0.0505177721802408,3.48450009229534,2.70678350864405,-0.693652057531107,1.68482104571278,1.76358503333024,3.60475621333024,-2.59524378666976,-18.238826661017,-21.051456924139,-19.482172479486,-26.5236005428825,-35.5947501656,-2.29475016560001,59.0157111247956,64.1134308700406,49.1228077601628,-0.400050475406666,4.65488753923247,0.357114847167118
