"","TB_USCH","TB_USJP","TB_USUK","M3_USCH","M3_USJP","M3_USUK","UN_USCH","UN_USJP","UN_USUK","M1_USCH","M1_USJP","M1_USUK","CPI_USCH","CPI_USJP","CPI_USUK","T_USCH","T_USJP","T_USUK","EX_UKUS","EX_JPUS","EX_CHUS"
"1995-12-01",-1.28818965517241,5.13632791520822,-4.44191,2.54081334053295,-0.714760347737094,1.59457735360535,0.93630893392181,1.97444588292181,-2.12555411707819,-18.5672612265903,-21.2596518963677,-19.6238305707037,-25.4977831741327,-32.636712978394,-2.736712978394,0.630487574992604,0.83699695019003,0.662348921812718,-0.432107039054586,4.6234962334806,0.151088854362856
"1996-01-01",-1.28710471791938,4.99646340379418,-4.188088,2.54240352314193,-0.655114037295174,1.58256744867282,1.79487342148124,2.74122658648124,-1.15877341351876,-18.5808378764042,-21.2206770026553,-19.6413054585852,-25.3757720329571,-32.1569933802217,-2.2569933802217,0.983420890947712,0.625487386880878,0.944416728184433,-0.424483113943926,4.66109105660944,0.167038699929437
"1996-02-01",-1.54423076923077,4.82646462736794,-4.18632,2.55335807028778,-0.653112937039932,1.56715649978387,1.43223591785441,2.51851490785441,-1.48148509214559,-18.6000109845242,-21.2166692853801,-19.6703407247212,-25.309821189169,-31.7460380479037,-2.3460380479037,0.661190265061976,0.660531718070778,0.566287537002551,-0.42918163472548,4.66143709144139,0.179567768597334
"1996-03-01",-1.14711180802279,4.95646969983009,-3.89718,2.5515596133503,-0.656797226201668,1.56741765078648,1.31990590439581,2.28417875239581,-1.61582124760419,-18.6075298517734,-21.2480061132572,-19.6884327800267,-25.1323044645428,-31.6085095161951,-2.20850951619511,0.594624963265652,0.80474123831354,0.54265647032915,-0.423370511976999,4.66287289611638,0.178899039992625
"1996-04-01",-0.983666666666667,4.94651117775736,-3.82764,2.5667808608461,-0.64265151265063,1.57336036465679,0.90499049167874,1.83739999067874,-1.96260000932126,-18.5784635960405,-21.242209221705,-19.6667490383974,-24.9672142527644,-31.9553631174135,-2.3553631174135,0.885330984497729,0.667734234622384,0.782516417714366,-0.41607528722018,4.67469158444672,0.197210169287705
"1996-05-01",0.583095238095238,5.01648305519064,-3.813616,2.59628926150024,-0.644779921385176,1.56508239423082,0.92522943364538,1.70865662664538,-1.99134337335462,-18.5572323970336,-21.2727417370737,-19.6905800242886,-24.5085917071238,-32.0287899180228,-2.5287899180228,0.962517313423661,0.664291423364538,0.868386476541396,-0.415547443449677,4.66666313658031,0.226258694214355
"1996-06-01",0.431768292682927,5.08656754772394,-3.435048,2.61107430561393,-0.633175157660375,1.54093488873612,1.10392330191231,2.02072461891231,-1.77927538108769,-18.5480895867386,-21.2350542876706,-19.7369688881653,-24.6431093319598,-31.6865988515592,-2.5865988515592,0.893939640531307,0.810172385689942,0.692806859825733,-0.43282083811802,4.6909808424012,0.22944366386269
"1996-07-01",0.404451219512195,5.14657480614227,-3.40703,2.59561929754653,-0.617961626176307,1.52765696574631,1.23725766203366,2.29884438003366,-1.50115561996634,-18.563526460666,-21.2491108948576,-19.7382419170314,-24.3897193214901,-31.4600256521684,-2.06002565216839,1.41860003709243,1.04689437298559,1.31049868162665,-0.44018854416655,4.69309772650506,0.208638865111328
"1996-08-01",-0.314445211337643,5.04653273184574,-3.489949,2.57850328318911,-0.627690364610473,1.52984759338664,0.59644643073846,1.61654132473846,-1.98345867526154,-18.5939695649681,-21.2614266271166,-19.7350153210327,-24.4974988184349,-31.2334524527776,-2.33345245277761,1.15895607281234,0.834850008488124,1.15231457383345,-0.438190412720868,4.68088878895079,0.18473530801789
"1996-09-01",-2.17333333333333,5.08659786593409,-3.564115,2.59930774576303,-0.603083836331695,1.51839965720751,0.4404045990437,1.5351602340437,-1.9648397659563,-18.6063594836355,-21.2494299033119,-19.8019428388492,-24.3394169528051,-31.4224971204597,-2.4224971204597,1.2552498936508,1.05173790988573,1.26021535209939,-0.444237002608703,4.6998528962473,0.210504007767746
"1996-10-01",-1.1723275862069,4.98667296194456,-4.305718,2.62056860068123,-0.568834942060121,1.51240318181155,0.09864714791712,1.40595396091712,-1.99404603908288,-18.613623294273,-21.2284706637628,-19.7948978854516,-24.2733667228016,-31.4115417881418,-2.3115417881418,1.28202928607465,0.93887152855908,1.32840527216543,-0.461404260432273,4.72217336207748,0.229999992110696
"1996-11-01",-0.545984848484848,5.02666951034678,-5.159899,2.62758464178292,-0.569235795781672,1.44496004057058,0.0534385398603501,1.80700983086035,-1.39299016913965,-18.6304102063789,-21.2325817989702,-19.8544262908906,-23.9793277501599,-30.984968588751,-2.284968588751,0.960588509022943,0.805005521659647,0.927344463207396,-0.508202185559277,4.7211364612231,0.243103029053813
"1996-12-01",-1.02633333333333,4.90671875137084,-5.339624,2.68150688965736,-0.560776673315164,1.47169191749281,-0.29107376083669,1.81500214316331,-1.38499785683669,-18.5662131553614,-21.2840175220659,-19.8272572452993,-24.0512833702392,-31.084968588751,-2.484968588751,1.01175435725223,0.933099264376706,1.04881293437412,-0.509164244439324,4.7360317678374,0.284426779731108
"1997-01-01",-1.39642178507593,5.02682815378196,-4.804905,2.70776069818713,-0.506349503564824,1.45485105615319,0.29240970162813,2.46654317862813,-0.33345682137187,-18.5593594138973,-21.2455147502914,-19.8511420752582,-24.1441516989467,-30.7740132564331,-2.0740132564331,1.14618983570468,0.702531875078876,1.22368681801341,-0.50591357940497,4.76994197588911,0.330238561865694
"1997-02-01",-1.31857142857143,5.00695841238886,-4.353456,2.74576842581648,-0.460448102880523,1.46235035804429,0.0492634335000597,2.14520977550006,-0.25479022449994,-18.5439393781191,-21.1955414555485,-19.8608606557061,-24.0932081737113,-30.3630579241152,-1.96305792411519,0.829960063856033,0.744999003515891,0.827519930135737,-0.485876978402026,4.81187617780929,0.374387152537303
"1997-03-01",-1.07433333333333,5.13695374746078,-4.581984,2.7706149496175,-0.461030796597186,1.46807003967965,-0.0641482129288899,1.91903390307111,-0.28096609692889,-18.5160815529179,-21.2336751803295,-19.8905069237543,-23.7929559446457,-30.2942936582608,-1.89429365826081,0.667683337839843,0.679206199486758,0.57794136141563,-0.475985700923283,4.81034363790076,0.380762495467793
"1997-04-01",-1.33784482758621,5.15702318651169,-4.827609,2.76879550787455,-0.434359712149927,1.46985751378983,-0.541364423578401,1.4182574794216,-0.6817425205784,-18.5265243020396,-21.2196690773871,-19.895137534505,-23.7964312262904,-32.2099115253336,-2.1099115253336,0.905440415881253,0.827357602557133,0.817282646646458,-0.488150474726772,4.833402368231,0.379668553064154
"1997-05-01",-3.94166666666667,5.04686221604733,-5.085962,2.74144949250582,-0.492849422615674,1.44563458038147,-0.55127172019239,1.05259528680761,-0.54740471319239,-18.5850906715831,-21.2918212094501,-19.9485849620136,-23.5542783299821,-32.4521025917972,-2.4521025917972,0.915207408083814,0.802723853191109,0.830321235379502,-0.489928798053005,4.78073899420933,0.359839930081889
"1997-06-01",-2.49989130434783,4.92672749959094,-5.630258,2.76841531703745,-0.532867143329266,1.42029978326482,0.10066197852267,1.71757340952267,0.11757340952267,-18.5652223922443,-21.3142492053945,-20.0382295595118,-23.5614309016033,-32.36772045887,-2.46772045886999,0.973990271556693,0.933767630279189,0.790051709703808,-0.497679592095975,4.73870145361261,0.36630839290697
"1997-07-01",-2.0215,5.04675842181946,-6.185062,2.80906573155463,-0.511539425571765,1.40085569578016,0.0556282452617598,1.69404097526176,-0.10595902473824,-18.5414217260585,-21.3137052045725,-20.0675812874955,-23.3778613255282,-31.8833383259429,-2.28333832594291,1.40596001210242,1.15691369371539,1.3109637741183,-0.512464280434499,4.74819549344265,0.393662395989013
"1997-08-01",-2.69772727272727,5.13682861370565,-5.95622,2.84742196925144,-0.48152744552382,1.45030329572437,-0.184352602595379,1.20894339340462,-0.39105660659538,-18.5147378382794,-21.2786526794954,-20.0061063283215,-23.4519488953917,-31.8567651265521,-2.4567651265521,1.13160949456916,0.952379909530067,1.15027278475374,-0.472188740151072,4.77008698828962,0.413962238362111
"1997-09-01",-1.91997549019608,4.94690627843494,-6.09897,2.82314362099256,-0.445246028600728,1.51203421836643,-0.16649700762676,1.12701203637324,-0.27298796362676,-18.5549970362293,-21.2589210353222,-20.0317165488731,-23.2814950638726,-32.3880008606978,-2.4880008606978,1.37954560342199,1.19505785878048,1.39523096413457,-0.470815799346294,4.7948810412139,0.38539844595785
"1997-10-01",-0.920331227064572,4.96691063559129,-6.2977,2.81216367239014,-0.43443171684082,1.47197265610931,-0.36182730572608,0.82827771627392,-0.27172228372608,-18.5788539316693,-21.2494665129322,-20.0422942397894,-23.1194890606775,-32.5192365948434,-2.4192365948434,1.36408215305891,1.19525613506674,1.33744698069698,-0.490418813988328,4.79629042063839,0.372666396356778
"1997-11-01",-1.04488104509014,5.13701710855731,-6.901857,2.78955622363894,-0.398204962786139,1.43747449948449,-0.49027063935661,0.86728859464339,-0.23271140535661,-18.6127203578819,-21.2201535255439,-20.0806580548234,-23.1347464627192,-31.861427661307,-2.461427661307,1.03428513849333,0.952388622369535,0.882481732207493,-0.524077429441739,4.83136268453521,0.341388702401031
"1997-12-01",-2.36666666666667,5.15711718044832,-6.640467,2.81993638733044,-0.371334775669322,1.46878281260474,-0.57464365248774,1.01053464451226,-0.18946535548774,-18.5773819056853,-21.2471851264047,-20.0217480432668,-23.2635542340103,-31.7458097942342,-2.6458097942342,1.08363519296996,1.04479787061255,1.12505889540573,-0.506636863144536,4.86548697118435,0.364156884286488
"1998-01-01",-3.47776315789474,5.03711302803991,-5.96355,2.84499501469145,-0.35739903839854,1.47860868710236,0.22472931245041,1.56355621145041,0.36355621145041,-18.5897513101585,-21.2507613459393,-20.0340360889374,-23.1034878799693,-31.5192365948434,-2.21923659484341,1.04768446202076,0.772005218355899,1.0082214453027,-0.491642804349217,4.86404760925341,0.388522387377852
"1998-02-01",-4.54,5.08702824596588,-6.346376,2.83682764000009,-0.386604238377561,1.46303182983419,0.179647353953199,1.2543531559532,0.2543531559532,-18.6475883186702,-21.2711281682593,-20.0618905757314,-23.0889229455362,-31.2926633954526,-2.29266339545259,0.938802318010438,0.989236773872383,0.756726715752824,-0.495183927776034,4.83510343504838,0.38055747240198
"1998-03-01",-2.2747652323529,5.02710262367497,-6.752871,2.86620634920167,-0.342671298228865,1.45379669615376,0.44470241021224,0.71941229921224,0.41941229921224,-18.6097377705867,-21.2602668898786,-20.1126380662826,-22.8948665057672,-31.5660901960619,-2.36609019606189,1.1217176851081,1.07839029959821,0.984410358635336,-0.50796152615134,4.8604501854322,0.398843231799277
"1998-04-01",-2.11283163265306,4.94716136788672,-6.639039,2.88147402430001,-0.229191616110153,1.45220724604842,-0.0710509832485098,-0.22176694224851,-0.421766942248509,-18.5796071430111,-21.2417108579975,-20.0821444762519,-22.805463751003,-31.6395169966711,-2.63951699667111,1.3407387932753,1.20313297296846,1.2358170859637,-0.51419992440494,4.88093351152634,0.40885934117618
"1998-05-01",-1.62509259259259,4.99722749377298,-6.565692,2.87112850527052,-0.213165401149602,1.45025995813984,0.31105452360447,-0.158212089395531,-0.25821208939553,-18.5990925300443,-21.2342116725984,-20.102878174665,-22.4901561282276,-31.8129437972804,-2.8129437972804,1.24108688399444,1.11855176135943,1.04659874536166,-0.493598078099365,4.90450411118032,0.391366183728663
"1998-06-01",-0.440851449275362,4.97733486305543,-7.166944,2.89633426676991,-0.171060671752958,1.44766654051891,1.15671849954218,0.46768633954218,0.367686339542179,-18.5761410589245,-21.175401001954,-20.1323536529622,-22.5143037427128,-31.3285616643532,-2.6285616643532,1.41000569161089,1.21257995013815,1.23142219194223,-0.501017682774905,4.9440003547867,0.402059314973331
"1998-07-01",-0.93794057509748,4.95734351227454,-7.03901,2.9105899188674,-0.164853069308805,1.44138794048646,1.26551847019953,0.64436661819953,0.24436661819953,-18.562843547191,-21.1893192106566,-20.1069413653792,-22.3071796335454,-30.644179531426,-2.34417953142601,1.76045813480587,1.44578591497707,1.58663014412429,-0.496949798230343,4.94725095108323,0.414490919315477
"1998-08-01",-1.84551202618268,4.89741498479403,-6.70282,2.91149819881683,-0.123785733340313,1.46079234132623,1.1163721064471,-0.00884643655289974,-0.108846436552899,-18.5886615515762,-21.1549238055999,-20.0940723963138,-22.4824936819264,-30.4597973984988,-2.45979739849881,1.57478487132343,1.22025327743618,1.54105120641615,-0.49115338796847,4.9745244070839,0.400988436081086
"1998-09-01",-1.86240258134187,4.60869869609349,-6.745525,2.86519604811662,-0.186191580355278,1.43744969647815,1.16378384975381,-0.09068281724619,0.00931718275380966,-18.6571692432887,-21.2197219896182,-20.1532516529331,-22.3251620667642,-31.1754152655717,-2.6754152655717,1.62007537759298,1.45443813574743,1.45892334068227,-0.520161904742978,4.90141920711843,0.336472236621213
"1998-10-01",-2.89101368159204,3.95855429967798,-7.155264,2.82443983243514,-0.28631618501548,1.44334839583115,1.0561371455878,-0.154407910412201,-0.0544079104122002,-18.7298952338371,-21.3182002292545,-20.1513156028301,-22.1382101234589,-31.7066509997173,-2.50665099971731,1.59561892529286,1.42954330453754,1.47616622705079,-0.527328695865005,4.79619211784837,0.290652655896614
"1998-11-01",-1.24428571428571,4.40854517642853,-5.955264,2.85755280165117,-0.278533832646843,1.47173246564456,0.8738387621396,-0.2521331248604,-0.0521331248603998,-18.6927715669805,-21.3183842769813,-20.1402481107547,-21.9900252760304,-31.6066509997173,-2.6066509997173,1.3762100141515,1.14697983571551,1.23050809287653,-0.507480033514894,4.78990133737584,0.32584453354613
"1998-12-01",-2.24156236089414,4.38850517934004,-4.899648,2.86286025955371,-0.318224510742251,1.48927224890231,0.605651442544299,-0.162025316455701,-0.2620253164557,-18.6639391984843,-21.3878577833737,-20.0834844701906,-22.0127366442405,-31.2488420661809,-2.84884206618089,1.20723239587156,1.2444207755056,1.12899203268848,-0.513302553640883,4.76277973417024,0.307778774150903
"1999-01-01",-2.57366723371629,4.33845529172919,-4.436936,2.87452623808334,-0.337432399826891,1.51013561254781,1.35182860948276,0.22761191248276,0.32761191248276,-18.6952596854279,-21.4172083971943,-20.1032831734417,-22.0309178498905,-30.5800778003266,-2.4800778003266,1.37578257161119,1.10282524883155,1.12760416975441,-0.500654068444494,4.7299509028854,0.326133258826034
"1999-02-01",-2.62207139037942,4.43936572370925,-3.77938,2.89991190485805,-0.3051105837549,1.52222652892112,1.42564660657654,-0.10506656942346,0.29493343057654,-18.706490296778,-21.3884765661196,-20.1138579570705,-22.2552293025521,-30.0956956673994,-2.4956956673994,1.42949368055088,1.21172090560251,1.25403824907119,-0.487106537145398,4.75933572284784,0.355714482843608
"1999-03-01",-2.68492482845081,4.43938061319294,-3.455731,2.93400373933837,-0.276448617127969,1.51995935007658,1.30845381399405,-0.841851400005949,0.0581485999940501,-18.6531785497385,-21.3989574226186,-20.1303901746384,-22.1400822820524,-29.9847403350814,-2.6847403350814,1.60557331278724,1.44693090047302,1.4915021456717,-0.483228296573886,4.78309040442036,0.38253760346446
"1999-04-01",-3.91943816365155,4.2893821609838,-3.625788,2.95632934218894,-0.273347436330504,1.53010506279044,1.23218881302387,-1.04345157397613,-0.14345157397613,-18.6501559515969,-21.4032049497136,-20.0943222357625,-21.7868442564813,-29.9784475375184,-2.47844753751839,1.59888877713306,1.3307100126987,1.44920784167536,-0.475550715674852,4.78559244024836,0.403529903473654
"1999-05-01",-3.78450325027117,4.49972950708814,-3.447768,2.95988778792746,-0.256631834670767,1.51223993163818,1.27681777737964,-1.10077107862036,-0.20077107862036,-18.6622412293984,-21.4147027477903,-20.123469911686,-21.5806178591546,-29.9784475375184,-2.67844753751839,1.72421801988403,1.32405610146017,1.7062968660443,-0.479582604026059,4.8040169463642,0.410651634795464
"1999-06-01",-2.97749998862213,4.56965210044357,-2.94245,2.99734479565069,-0.272108023391763,1.53189607904735,1.93207743549716,-0.51667337750284,0.383326622497161,-18.6361110842086,-21.4184401323038,-20.1507990467358,-21.6882531306268,-29.6784475375184,-2.5784475375184,2.11463147946863,1.68416919738718,1.99901239580021,-0.466873736236808,4.7935110901068,0.430092677932895
"1999-07-01",-3.5413722691462,4.54960613589987,-3.104986,3.0065988005298,-0.282232413279058,1.54898575679985,2.01642834355114,-0.395193219448861,0.40480678055114,-18.6341039758462,-21.4476172711576,-20.1249487705253,-21.5005541727544,-29.0674922052005,-2.06749220520051,2.37014576762324,1.87541542099575,2.24326478677227,-0.454318762325553,4.78189695443396,0.436576103133217
"1999-08-01",-3.83644570481549,4.71972621322867,-3.052072,2.9902971430538,-0.321276846870564,1.53206203578525,1.77559357355546,-0.708783555444541,0.0912164445554602,-18.6607516305453,-21.4952127854877,-20.1562397456471,-21.7861836845278,-29.1987279393461,-2.09872793934609,2.24425671988633,1.63254791010584,2.24350832045077,-0.473622074768447,4.72939288686504,0.411645967183246
"1999-09-01",-0.957062663185379,4.67980350913963,-3.947157,3.00685530331744,-0.378559937783397,1.52784593759439,1.73852502777212,-0.71187053022788,0.0881294697721202,-18.6503908374956,-21.5546044162884,-20.1857504645425,-21.6230779611605,-29.1611994076374,-1.96119940763739,2.1750226746525,1.85369102844951,2.1732776547159,-0.485323183353568,4.6716617986002,0.422780985873396
"1999-10-01",-0.952555012224939,4.85945264945973,-3.8403,2.99267417197522,-0.380680930586866,1.51901304743745,1.54610837256576,-0.92728733243424,0.0727126675657601,-18.6778921502587,-21.5607130641133,-20.1991410477402,-21.495510899614,-29.2346262082467,-1.8346262082467,2.243029820018,1.80453512935747,2.16288238143039,-0.50512943122111,4.66310885090854,0.398507627540666
"1999-11-01",-1.36124276112308,5.06929287089638,-3.372805,3.04556794950381,-0.372209681612798,1.54149306901065,1.4912119912436,-0.6251665427564,0.0748334572436002,-18.6367377695363,-21.5587858106864,-20.1842744574944,-21.3651642599317,-28.5924351417831,-1.89243514178311,2.33291836782839,1.65394199099447,2.25364480412609,-0.482734743599465,4.65060711529669,0.441025283506715
"1999-12-01",-1.42949737153904,5.1960032870527,-3.866184,3.08590681264105,-0.395296509982483,1.58030844508382,1.27119245436832,-0.71505439663168,0.08494560336832,-18.5497371972674,-21.6074698812639,-20.1235541869091,-21.677038204419,-28.2924351417831,-2.0924351417831,1.91163850253091,1.63190442763213,1.91855428783769,-0.478219784017076,4.6306848995852,0.460016422712668
"2000-01-01",-0.659568793997194,5.31935420148914,-4.128704,3.0946910008874,-0.345441654368631,1.57285883835688,2.15718591452597,-0.295935908474029,0.50406409152597,-18.5919859980427,-21.5887377905578,-20.1883248974504,-21.5805757924483,-27.9814798094652,-1.38147980946519,2.06311400244337,1.46217639456959,1.93916538354796,-0.494940114535767,4.65677543171376,0.463922677679733
"2000-02-01",-0.0197600867848648,5.54954291356038,-3.794,3.13119771189157,-0.303503345647407,1.58177291904422,2.20845359063496,-0.64421249336504,0.45578750663496,-18.5780300531422,-21.5565398479609,-20.1947597720379,-21.5074113582796,-27.2595691448293,-1.15956914482929,2.14255067125376,1.75234935600032,2.05736910114185,-0.470003629245736,4.69490576563253,0.491520472707985
"2000-03-01",0.70438704028021,5.68891823146836,-3.536616,3.16769833361272,-0.331584209347987,1.57462696417425,2.21834613794655,-1.11557208005345,0.38442791994655,-18.5339571734939,-21.603744932605,-20.2053366242268,-20.8849328388041,-26.8688942143391,-0.768894214339099,2.38939240022858,1.89678787497254,2.44858732048689,-0.457361553896666,4.66633489722409,0.50898392888662
"2000-04-01",1.3070484621978,5.6594414306948,-3.770508,3.17647926499146,-0.334013868858559,1.57452528774088,1.7808059338235,-1.6027453711765,-0.0027453711765002,-18.5178865790425,-21.6298906707529,-20.1929748419767,-20.9240396966842,-27.0267031478755,-1.02670314787549,2.22181812531449,1.80963191073605,2.10613346948264,-0.458879484742801,4.65991402040932,0.510245455500925
"2000-05-01",1.03658227848101,5.7896584210745,-3.18855,3.19733528529026,-0.303089983299248,1.5886039273623,2.0998558391189,-1.1320110928811,0.2679889071189,-18.5099719415653,-21.6243799835006,-20.1962917046155,-20.793840518375,-27.0423210149483,-1.14232101494829,2.55655108019032,1.76987185007825,2.55260494243178,-0.411447179785712,4.68509442510604,0.541742726400712
"2000-06-01",1.41531767551749,5.6891331018464,-3.13882,3.18087418762642,-0.329692325436014,1.58873645964553,2.50850225009479,-0.72029935790521,0.67970064209479,-18.5299125824824,-21.627938801726,-20.2142206941039,-20.7608794263583,-26.462601416776,-0.862601416775988,2.55847095517385,2.02707912948429,2.58331676128111,-0.411579709108018,4.66462235604562,0.495915011030236
"2000-07-01",1.50104651162791,5.9584105201388,-2.844384,3.1902292171269,-0.300263536120926,1.60243854954283,2.57240698462751,-0.47722063037249,0.72277936962751,-18.5080967016564,-21.6124178867231,-20.2093338428055,-20.6613873527626,-25.9938371509216,-0.393837150921598,2.93364640512126,2.17304975433269,2.82043928071997,-0.410518982410843,4.68408764542261,0.501926140578958
"2000-08-01",1.59087831337637,6.08698372692921,-2.634954,3.23588065029937,-0.28721953273071,1.61606895153547,2.52407287709148,-0.66183556790852,0.63816443209148,-18.4832951292243,-21.6012585477399,-20.2008629386536,-20.4192825316118,-26.2938371509216,-0.393837150921598,2.77006337111226,1.93190799083327,2.86364599219165,-0.398037592279368,4.68287539460735,0.539354769879964
"2000-09-01",1.74399581589958,5.99676143676144,-2.271872,3.27591194735836,-0.300764003031539,1.66274570455677,2.19915658252962,-1.12168989547038,0.37831010452962,-18.4561057717823,-21.6030668377677,-20.1927028816216,-20.5073738501706,-25.8141175527494,-0.514117552749397,2.76426939066233,2.16733697504578,2.73387763019574,-0.360188763238529,4.67130898849214,0.564518037962765
"2000-10-01",1.58140929380497,6.10664339481884,-2.201938,3.28259563137582,-0.273185169342479,1.64389765526098,2.05004143982393,-1.15499551517607,0.34500448482393,-18.4598849579363,-21.5917972287978,-20.2090856902282,-20.2803211868293,-25.6875443533586,-0.387544353358592,3.0862353317842,2.14453868942503,3.14516722516815,-0.371977263947175,4.68622376717218,0.573518693104414
"2000-11-01",1.56649299776042,6.16647737123829,-1.871512,3.27991605706626,-0.259383025372529,1.66039358991572,2.10503110527278,-0.92987642372722,0.57012357627278,-18.4913817425791,-21.584752920225,-20.1889992329132,-20.6846723869628,-25.345353286895,-0.545353286894994,2.71344299270557,1.87775801048283,2.75893833576124,-0.354733059701391,4.69143503439459,0.575432892540389
"2000-12-01",1.45605341246291,5.76334277999091,-2.436869,3.2431660043497,-0.230536942887593,1.6546833962086,1.94170343360394,-0.89178498839606,0.40821501160394,-18.4999754179417,-21.5906680047608,-20.2031698791811,-20.6562992403652,-25.4875443533586,-0.587544353358595,2.32093001578796,1.72005231934486,2.32090853895049,-0.380420767001903,4.72036320377538,0.522062255691978
"2001-01-01",1.77672514619883,5.14705156082999,-2.961475,3.20923762163952,-0.164761233740926,1.64748065226912,2.88193845066128,-0.18641169333872,1.21358830666128,-18.5589233431043,-21.5529513964318,-20.2355388425399,-20.1247142688876,-25.0234426222592,0.376557377740795,2.77741217486434,1.64938505494376,2.76865932848448,-0.390351470298116,4.75936572195215,0.488886716247237
"2001-02-01",1.89405529482284,4.87817608834615,-2.948975,3.23862696190761,-0.157211897746993,1.67277608506587,2.85156663267802,-0.280857686321981,1.11914231367802,-18.5364745976533,-21.546726218658,-20.2331264829076,-19.7021624477011,-24.4281051570141,0.471894842985904,2.02818230952793,1.54610687656497,1.98422520853792,-0.373286209743929,4.75560281958265,0.511984951485837
"2001-03-01",1.85432330827068,4.41950619316078,-3.12029,3.26826242369454,-0.1123208894588,1.65564831196977,2.91242807785163,-0.72491168614837,1.17508831385163,-18.4830556138931,-21.515172701153,-20.2564804727699,-19.6839682984491,-24.0593408911597,0.440659108840293,2.32866834679546,1.72523768722858,2.28005037145032,-0.367763240924153,4.79995541419725,0.525201789710498
"2001-04-01",1.74822834645669,3.86974953745223,-3.37574,3.28412106762018,-0.0821535323591647,1.66834695924888,2.67107309691161,-1.13196233108839,1.06803766891161,-18.4727579861757,-21.5247840160245,-20.2281666961852,-19.648625173159,-23.9640034259146,0.235996574085391,2.38004362370067,1.68020829186897,2.31060725959438,-0.36102546667599,4.81843308402159,0.538304594754276
"2001-05-01",1.95070982839314,3.6199425137269,-3.45544,3.30105339249685,-0.0840569639296014,1.67076851595698,2.64819711144959,-1.10386304155041,0.99613695844959,-18.477172703392,-21.5602073782022,-20.24212438415,-19.8228362654673,-23.7264748942059,0.07352510579409,2.23893106224548,1.3707385218796,2.15844217808225,-0.355223891671418,4.80211923744366,0.56121450929912
"2001-06-01",2.08116140629103,3.48983653586812,-3.57608,3.34041469637083,-0.0839461697452251,1.69698013440558,3.27790920360166,-0.42282097339834,1.67717902660166,-18.4349675458643,-21.5397235001683,-20.2320299831563,-19.8758539576281,-23.2999016948152,0.100098305184801,2.28307822426209,1.63537317807075,2.14795961399173,-0.337899788612398,4.80689396312868,0.579754493204855
"2001-07-01",2.04266457680251,3.50972690346278,-3.535704,3.33252827655632,-0.0534670582182706,1.68736001582086,3.23985230545455,-0.335795454545449,1.66420454545455,-18.4268774312434,-21.5214676227732,-20.2314961114396,-19.9430968222186,-23.2108570271331,0.389142972866907,2.80914427828686,1.84040189452232,2.74201206135541,-0.346988178349188,4.82429045474413,0.56360780920496
"2001-08-01",2.05424244184536,3.35989288686381,-3.337352,3.29087292045718,-0.0741967013947047,1.65997893030015,3.39258548851932,-0.25993070848068,1.84006929151932,-18.4688273989057,-21.5309303517073,-20.2254958534286,-19.4170455831582,-23.6108570271331,0.0891429728669095,2.55675313889273,1.66237922991038,2.49772782263786,-0.362696776257227,4.79881901300772,0.519269870548654
"2001-09-01",1.02639385848738,2.63993255302807,-3.625064,3.27983042274715,-0.0854751116065273,1.65466712102524,3.18739561813727,-0.83747924886273,1.76252075113727,-18.4723146391394,-21.5167959697853,-20.2453142888105,-19.1996749860847,-23.0733284954244,0.226671504575606,2.42072985747385,1.82687114874503,2.39508167733357,-0.38103579418499,4.77585513262543,0.490908589925632
"2001-10-01",0.984736842105263,2.15988472964161,-3.814412,3.26934199947637,-0.0475110200301891,1.66141387392339,3.31000773824361,-0.359609498756391,2.04039050124361,-18.5168661238816,-21.5279652961475,-20.2597307327079,-19.3097052344323,-23.3264748942059,0.07352510579409,2.8550560605781,1.87893108389279,2.89400150994201,-0.371632519571712,4.79953229683678,0.492070847282343
"2001-11-01",0.990017165868829,1.86985294778421,-3.542212,3.27772443758054,-0.0248459483176582,1.67827852317655,3.37439871435894,-0.0587090626410607,2.34129093735894,-18.535211417479,-21.5203693629814,-20.2471295845084,-19.5624989276086,-22.9530480935967,-0.0530480935967006,2.41122616711396,1.60533828677015,2.32491419328886,-0.361582880291315,4.80733930370922,0.501320593751686
"2001-12-01",0.842861286548117,1.68974136816242,-3.830179,3.29407675373406,0.011759893796409,1.70348875713813,3.26306458203941,0.24262530003941,2.34262530003941,-18.516112971459,-21.5061183055358,-20.2102005405252,-19.823051217401,-23.1483855588418,-0.448385558841807,1.88922678845636,1.35250109834912,1.78731791788625,-0.36554548410692,4.84885726653343,0.504767309182027
"2002-01-01",0.671131739760825,1.64996985302596,-3.878292,3.30708979536978,0.0624090022696677,1.72547137432422,4.0260692043077,1.0003860253077,3.1003860253077,-18.4980699703138,-21.4911200641158,-20.2057951317638,-19.771065754852,-22.7796212929874,-0.0796212929873974,2.3008265323292,1.43132182497754,2.19392764909966,-0.359211723590702,4.88796508564173,0.513362403417961
"2002-02-01",0.691348126592764,1.71998503471199,-3.814303,3.3240709874982,0.0730441541012716,1.72593031813923,3.80356709581764,0.597088433817641,2.89708843381764,-18.5044068167509,-21.5044467814494,-20.210596446961,-19.4727467031396,-21.9842838277423,0.0157161722576973,2.12772563659958,1.53754269894018,2.07433767321115,-0.352556474674984,4.89516907255222,0.528861986252089
